id,Region,Rooms,Area,Price,Street,Zip,City,Latitude,Longitude
3119,Luzern,2.5,75,2595,Hertensteinstrasse 27,6004,Luzern,47.0541877746582,8.30835247039795
3120,Luzern,3.0,77,1815,Militaerstrasse 41,6003,Luzern,47.052608489990234,8.297379493713379
3122,Luzern,4.5,151,2190,Unterdorf 2,6147,Altbueron,47.18204116821289,7.880460262298584
3123,Luzern,4.5,100,2430,Rotmattstrasse 3,6045,Meggen,47.04338073730469,8.37386703491211
3124,Luzern,3.5,117,2490,Am Mattenhof 2b,6010,Kriens,47.028221130371094,8.301091194152832
3125,Luzern,2.5,67,1850,Geissensteinring 43,6005,Luzern,47.041629791259766,8.315536499023438
3126,Luzern,4.0,97,2048,Guetschstrasse 7,6003,Luzern,47.052635192871094,8.298052787780762
3127,Luzern,1.5,35,1690,Langensandstrasse 25,6005,Luzern,47.036903381347656,8.328941345214844
3128,Luzern,3.5,86,2590,Tribschenstr. 62a,6005,Luzern,47.042388916015625,8.31634521484375
3129,Luzern,2.5,72,1744,Hauptstrasse 55A,6260,Reiden,47.246952056884766,7.971334934234619
3130,Luzern,2.5,95,2100,Werftestrasse 3,6005,Luzern,47.047882080078125,8.314385414123535
3131,Luzern,3.5,98,2020,Moschtiweg 4,6212,St. Erhard,47.1837272644043,8.075395584106445
3132,Luzern,2.5,60,1370,Laengweiherstr. 10,6014,Luzern,47.05462646484375,8.27973747253418
3133,Luzern,3.0,58,1770,Bernstrasse 57b,6003,Luzern,47.052642822265625,8.284524917602539
3134,Luzern,3.5,77,1352,Dorfstr. 13,6222,Gunzwil,47.21205520629883,8.180988311767578
3135,Luzern,4.5,78,1555,Rothenstrasse 30,6102,Malters,47.03700637817383,8.19117546081543
3136,Luzern,1.5,36,1790,Langensandstrasse 25,6005,Luzern,47.036903381347656,8.328941345214844
3137,Luzern,3.5,89,1705,Sonnmatte 2,6146,Grossdietwil,47.170108795166016,7.887264251708984
3138,Luzern,1.5,35,1880,Langensandstrasse 25,6005,Luzern,47.036903381347656,8.328941345214844
3139,Luzern,3.5,76,2700,Wesemlinrain 12,6006,Luzern,47.059600830078125,8.310704231262207
3140,Luzern,6.5,135,1790,Dorf 5,6166,Hasle LU,46.97972869873047,8.05014705657959
3141,Luzern,2.5,57,1810,Tribschenstr. 62,6005,Luzern,47.04228591918945,8.316927909851074
3142,Luzern,4.0,80,1560,Buchenstrasse 1,6020,Emmenbruecke,47.07087707519531,8.286861419677734
3143,Luzern,1.0,101,2390,Luzernerstrasse 4,6010,Kriens,47.03368377685547,8.27824878692627
3144,Luzern,4.5,106,2390,Lauerzring 8,6010,Kriens,47.02892303466797,8.290017127990723
3145,Luzern,4.5,101,1981,Zentrum 1,6206,Neuenkirch,47.09897994995117,8.2052640914917
3146,Luzern,2.5,68,1690,Gemeindehausplatz 13,6048,Horw,47.018619537353516,8.308444023132324
3147,Luzern,4.5,109,2320,Hitzkircherstrasse 4,6284,Hitzkirch,47.21572494506836,8.2654447555542
3149,Luzern,4.5,104,2205,Neuenkirchstrasse 6,6017,Ruswil,47.08381271362305,8.127069473266602
3150,Luzern,3.5,89,1890,Im Grund 2a,6130,Willisau,47.12019348144531,7.987493991851807
3151,Luzern,3.5,88,2600,Am Mattenhof 2a,6010,Kriens,47.02774429321289,8.301460266113281
3152,Luzern,1.5,35,1600,Langensandstrasse 25,6005,Luzern,47.036903381347656,8.328941345214844
3154,Luzern,3.5,118,2290,Christoph-Schnyder-Strasse 2,6210,Sursee,47.171470642089844,8.101707458496094
3155,Luzern,4.5,160,3060,Hinder Mueli,6215,Beromuenster,47.204769134521484,8.192024230957031
3157,Luzern,2.5,47,1430,Bernstrasse 77,6003,Luzern,47.05268478393555,8.2827787399292
3158,Luzern,3.5,103,2700,Rigiblickstrasse 16,6353,Weggis,47.034584045410156,8.434470176696777
3159,Luzern,4.5,112,2100,Gislerstrasse 6a,6234,Triengen,47.239505767822266,8.071239471435547
3160,Luzern,4.5,93,2280,Schoenbuehlring 5,6005,Luzern,47.038692474365234,8.325712203979492
3161,Luzern,4.0,74,1680,Nelkenstrasse 20,6032,Emmen,47.08563995361328,8.288403511047363
3162,Luzern,3.5,83,1400,Huebeliweg 2,6146,Grossdietwil,47.17072677612305,7.889947891235352
3163,Luzern,4.5,95,1740,Untere Halten 3,6032,Emmen,47.08850860595703,8.292302131652832
3164,Luzern,3.5,99,1795,Luzernerstrasse 52b,6025,Neudorf,47.17723846435547,8.208691596984863
3165,Luzern,4.5,100,1770,Oberfeldweg 19,6280,Hochdorf,47.16603088378906,8.300629615783691
3166,Luzern,3.5,72,2000,Schoenbuehlring 5,6005,Luzern,47.038692474365234,8.325712203979492
3168,Luzern,2.5,63,1678,Haslirainstrasse 12,6035,Perlen,47.105010986328125,8.357355117797852
3169,Luzern,4.5,124,2600,Feldbreiteweg 4,6032,Emmen,47.076942443847656,8.289900779724121
3171,Luzern,7.5,213,3090,Sagenstrasse 43,6264,Pfaffnau,47.231910705566406,7.8927836418151855
3172,Luzern,5.5,124,2450,Leuenplatz 7,6130,Willisau,47.12184143066406,7.992786407470703
3174,Luzern,3.5,115,2160,Muelipark 15,6170,Schuepfheim,46.947425842285156,8.008293151855469
3175,Luzern,3.5,88,1900,Spielmatte 4,6222,Gunzwil,47.21068572998047,8.178787231445312
3176,Luzern,4.5,131,2400,Widspueel 5,6043,Adligenswil,47.07343673706055,8.361236572265625
3177,Luzern,4.5,115,1520,Unterdorf 4,6147,Altbueron,47.181907653808594,7.880355358123779
3178,Luzern,2.5,60,1700,Schweighofplatz 1,6010,Kriens,47.02615737915039,8.296074867248535
3179,Luzern,3.5,89,1885,Sonnmatte 3,6146,Grossdietwil,47.169986724853516,7.88691520690918
3180,Luzern,5.5,100,2090,Kyburgerstrasse 1,6210,Sursee,47.172298431396484,8.104429244995117
3181,Luzern,5.5,213,2445,Luzernerstrasse 52c,6025,Neudorf,47.177120208740234,8.208970069885254
3182,Luzern,3.5,89,1885,Sonnmatte 3,6146,Grossdietwil,47.169986724853516,7.88691520690918
3183,Luzern,5.5,100,2090,Kyburgerstrasse 1,6210,Sursee,47.172298431396484,8.104429244995117
3184,Luzern,5.5,213,2445,Luzernerstrasse 52c,6025,Neudorf,47.177120208740234,8.208970069885254
3185,Luzern,3.0,76,2180,Hallwilerweg 14,6003,Luzern,47.04822540283203,8.302781105041504
3187,Luzern,4.5,102,1470,Hintergasse 15,6147,Altbueron,47.18314743041992,7.881017208099365
3188,Luzern,3.5,108,2540,Moosmattstrasse 14,6005,Luzern,47.04091262817383,8.303289413452148
3189,Luzern,4.5,86,2150,Schachenweidstrasse 14,6030,Ebikon,47.07707214355469,8.334768295288086
3190,Luzern,4.5,88,2190,Baselstrasse 67,6003,Luzern,47.05368423461914,8.292427062988281
3191,Luzern,3.5,75,1950,Baselstrasse 67,6003,Luzern,47.05368423461914,8.292427062988281
3194,Luzern,4.5,112,1990,Obgardistrasse 3,6043,Adligenswil,47.07194519042969,8.360860824584961
3195,Luzern,4.5,112,1990,Obgardistrasse 3,6043,Adligenswil,47.07194519042969,8.360860824584961
3196,Luzern,4.5,187,2590,Oberdorfstrasse 19,6260,Reiden,47.24749755859375,7.975314140319824
3197,Luzern,2.0,75,2020,Bruchstrasse 2,6003,Luzern,47.0516242980957,8.298770904541016
3198,Luzern,3.5,107,2345,Sagenstrasse 14,6252,Dagmersellen,47.2188606262207,7.9765801429748535
3199,Luzern,3.0,92,2255,Bruchstrasse 4,6003,Luzern,47.05131530761719,8.298622131347656
3200,Luzern,4.5,110,1670,Huettlenenmatt 5,6173,Fluehli,,
3201,Luzern,2.5,90,2050,Hauptgasse 23,6130,Willisau,47.12049102783203,7.990589141845703
3202,Luzern,2.5,60,1370,Untertor 1,6130,Willisau,47.12086868286133,7.9920759201049805
3204,Luzern,2.5,55,1280,Moosmatte 9a,6182,Escholzmatt,46.919525146484375,7.937899589538574
3205,Luzern,3.5,86,1320,Mooshof 22/24,6182,Escholzmatt,,
3206,Luzern,4.5,90,2600,Hirschmattstrasse 23,6003,Luzern,47.04758834838867,8.30758285522461
3207,Luzern,3.5,92,2100,Schaedruetistrasse 48,6006,Luzern,47.05722427368164,8.348932266235352
3209,Luzern,2.5,88,1980,Werftestrasse 3,6005,Luzern,47.047882080078125,8.314385414123535
3211,Luzern,3.0,62,1410,Weihermatte 3,6147,Altbueron,47.183921813964844,7.880561828613281
3212,Luzern,2.5,58,1430,Muoshofstr. 3a,6102,Malters,47.03826141357422,8.184059143066406
3213,Luzern,4.5,71,1670,Stadtstrasse 47,6204,Sempach,47.134952545166016,8.192023277282715
3215,Luzern,4.5,123,1980,Dorfstrasse 7,6125,Menzberg,47.04072189331055,7.997219562530518
3216,Luzern,2.5,62,1440,Muoshofstr. 5a,6102,Malters,47.03853988647461,8.184165000915527
3217,Luzern,3.5,112,1700,Stegacker 8,6280,Hochdorf,47.167945861816406,8.301925659179688
3218,Luzern,2.5,65,1390,Luthernmatte 1a,6244,Nebikon,47.19053649902344,7.974762916564941
3219,Luzern,2.5,93,2060,Werftestrasse 3,6005,Luzern,47.047882080078125,8.314385414123535
3220,Luzern,4.5,187,2590,Oberdorfstrasse 19,6260,Reiden,47.24749755859375,7.975314140319824
3221,Luzern,3.5,108,2430,Friedentalstrasse 5,6004,Luzern,47.060855865478516,8.308473587036133
3222,Luzern,3.0,55,1490,Baselstrasse 45,6003,Luzern,47.05317687988281,8.294685363769531
3223,Luzern,2.5,51,1495,Hirschenmatt 4,6038,Honau,47.132179260253906,8.405594825744629
3224,Luzern,2.5,51,1570,Hirschenmatt 6,6038,Honau,47.13233184814453,8.405935287475586
3225,Luzern,2.0,28,1290,Baselstrasse 45,6003,Luzern,47.05317687988281,8.294685363769531
3226,Luzern,1.0,18,1090,Baselstrasse 45,6003,Luzern,47.05317687988281,8.294685363769531
3227,Luzern,2.0,75,2020,Bruchstrasse 2,6003,Luzern,47.0516242980957,8.298770904541016
3228,Luzern,3.5,96,3240,Waldweg,6005,Luzern,47.037498474121094,8.315069198608398
3229,Luzern,3.5,84,1920,Birkenweg 3,6212,St. Erhard,47.18391036987305,8.076410293579102
3231,Luzern,4.5,94,1770,Moosstr. 35,6033,Buchrain,47.09531021118164,8.357444763183594
3232,Luzern,3.5,107,2345,Sagenstrasse 14,6252,Dagmersellen,47.2188606262207,7.9765801429748535
3233,Luzern,3.0,92,2255,Bruchstrasse 4,6003,Luzern,47.05131530761719,8.298622131347656
3234,Luzern,3.5,84,1920,Bim Junkerhus 7,6170,Schuepfheim,46.95362854003906,8.015206336975098
3235,Luzern,4.5,138,3880,Muenster-Vorstadt 4,6210,Sursee,47.17188262939453,8.114348411560059
3236,Luzern,2.5,97,1720,Hinder Mueli,6215,Beromuenster,47.204769134521484,8.192024230957031
3237,Luzern,4.5,110,1670,Huettlenenmatt 5,6173,Fluehli,,
3238,Luzern,4.5,124,2440,Burgweg 5,6014,Luzern,47.05544662475586,8.255430221557617
3240,Luzern,2.5,90,2050,Hauptgasse 23,6130,Willisau,47.12049102783203,7.990589141845703
3241,Luzern,4.5,130,2830,Muenster-Vorstadt 2,6210,Sursee,47.17204666137695,8.114083290100098
3243,Luzern,3.5,118,2710,Muenster-Vorstadt 4,6210,Sursee,47.17188262939453,8.114348411560059
3244,Luzern,2.5,86,1450,Unterdorf 12,6147,Altbueron,47.18154525756836,7.8791823387146
3246,Luzern,4.5,86,2600,Obergrundstrasse 91,6005,Luzern,47.04275131225586,8.30351734161377
3247,Luzern,4.5,120,2448,Mitteldorfstrasse 19c,6232,Geuensee,47.199195861816406,8.10630989074707
3248,Luzern,3.5,103,2525,Rigiweg 2,6354,Vitznau,47.01118087768555,8.485044479370117
3249,Luzern,1.0,31,1590,Bergstrasse 5,6004,Luzern,47.060401916503906,8.307854652404785
3250,Luzern,3.5,82,1490,Unterdorf 13,6170,Schuepfheim,46.95542526245117,8.018664360046387
3251,Luzern,3.0,76,2200,Hallwilerweg 14,6003,Luzern,47.04822540283203,8.302781105041504
3252,Luzern,2.5,60,1995,Schoenwil 3,6045,Meggen,47.052574157714844,8.384056091308594
3253,Luzern,3.5,82,1650,Reussmatt 14,6032,Emmen,47.076778411865234,8.30271053314209
3255,Luzern,4.5,102,1470,Hintergasse 15,6147,Altbueron,47.18314743041992,7.881017208099365
3256,Luzern,3.5,105,1960,Ahornweg 8,6145,Fischbach LU,47.152442932128906,7.9100446701049805
3257,Luzern,3.5,105,1910,Ahornweg 8,6145,Fischbach LU,47.152442932128906,7.9100446701049805
3259,Luzern,3.5,108,2540,Moosmattstrasse 14,6005,Luzern,47.04091262817383,8.303289413452148
3260,Luzern,3.5,68,1458,Hirtenhofring 24,6005,Luzern,47.035762786865234,8.320116996765137
3261,Luzern,4.5,86,2150,Schachenweidstrasse 14,6030,Ebikon,47.07707214355469,8.334768295288086
3263,Luzern,3.5,107,2005,Sagenstrasse 14,6252,Dagmersellen,47.2188606262207,7.9765801429748535
3264,Luzern,4.5,88,2190,Baselstrasse 67,6003,Luzern,47.05368423461914,8.292427062988281
3265,Luzern,3.5,75,1950,Baselstrasse 67,6003,Luzern,47.05368423461914,8.292427062988281
3267,Luzern,3.5,74,1865,Listrighalde 13,6020,Emmenbruecke,47.07777404785156,8.267411231994629
3268,Luzern,3.5,71,1430,Bahnhofstrasse 9,6110,Wolhusen,47.058162689208984,8.07432746887207
3269,Luzern,3.5,86,2000,Hauptstrasse 37,6170,Schuepfheim,46.950592041015625,8.017229080200195
3272,Luzern,3.5,87,1960,Schwyzermattstrasse 1,6210,Sursee,47.17790603637695,8.111543655395508
3273,Luzern,4.5,112,1990,Obgardistrasse 3,6043,Adligenswil,47.07194519042969,8.360860824584961
3274,Luzern,3.5,61,1740,Hauptgasse 23,6130,Willisau,47.12049102783203,7.990589141845703
3275,Luzern,3.5,61,1700,Hauptgasse 23,6130,Willisau,47.12049102783203,7.990589141845703
3276,Luzern,4.5,112,1990,Obgardistrasse 3,6043,Adligenswil,47.07194519042969,8.360860824584961
3282,Luzern,3.5,55,1500,Weinberghalde 7,6234,Triengen,47.23771286010742,8.07982063293457
3283,Luzern,4.5,121,2390,Kirchheim 22,6037,Root,47.113037109375,8.39002799987793
3286,Luzern,4.5,110,2300,Altishoferstrasse 2,6252,Dagmersellen,47.212764739990234,7.989068984985352
3287,Luzern,1.0,35,1320,Cysatstrasse,6004,Luzern,47.05267333984375,8.30246639251709
3288,Luzern,4.5,112,2110,Im Schmitteli 11,6110,Wolhusen,47.057701110839844,8.06871509552002
3289,Luzern,3.5,111,2250,Alemannenweg 2,6287,Aesch LU,47.2585334777832,8.239931106567383
3295,Luzern,3.5,101,3470,Obermaettli 2,6353,Weggis,47.03664779663086,8.435577392578125
3297,Luzern,3.5,104,1850,Hauptstrasse 29,6170,Schuepfheim,46.95094680786133,8.017075538635254
3300,Luzern,4.5,122,2760,Schoenbuehlring 66,6020,Emmenbruecke,47.07417297363281,8.254839897155762
3307,Luzern,4.0,106,2024,Roesslimatte,6207,Nottwil,47.136138916015625,8.131793022155762
3309,Luzern,4.5,145,4240,Riedweg 3,6045,Meggen,47.05018997192383,8.367069244384766
3310,Luzern,7.5,265,3390,Mosenstrasse 7,6286,Altwis,47.23838806152344,8.24962043762207
3312,Luzern,3.5,70,1480,Bahnstrasse 27,6242,Wauwil,47.183841705322266,8.020910263061523
3317,Luzern,3.5,92,2080,Kalenbuehl 15B,6037,Root,47.10552215576172,8.38268756866455
3318,Luzern,4.5,107,2000,Pintenweg 1,6146,Grossdietwil,47.17081069946289,7.887951374053955
3319,Luzern,2.0,61,1790,Tivolistrasse 1,6006,Luzern,47.05743408203125,8.325133323669434
3320,Luzern,3.5,99,3200,Obermaettlistrasse 1,6353,Weggis,47.03642654418945,8.435843467712402
3324,Luzern,5.0,102,1900,Birchmatt 4,4915,St. Urban,47.22540283203125,7.839912414550781
3326,Luzern,2.0,55,1210,Grosshaslistrasse 9,6010,Kriens,47.0290641784668,8.277641296386719
3327,Luzern,3.5,83,1895,Feldbreite Emmen,6032,Emmen,47.07658004760742,8.290526390075684
3328,Luzern,2.5,60,1570,Feldbreite Emmen,6032,Emmen,47.07658004760742,8.290526390075684
3329,Luzern,6.0,135,3330,Scheideggstrasse 15,6045,Meggen,47.05089569091797,8.367255210876465
3330,Luzern,3.5,93,2020,Glasiweg 10,6242,Wauwil,47.184303283691406,8.020386695861816
3332,Luzern,3.5,110,2390,Zumhofweg 2,6010,Kriens,47.03496170043945,8.274934768676758
3333,Luzern,4.5,116,2547,Zentralstrasse 16c,6036,Dierikon,47.09523391723633,8.367486953735352
3334,Luzern,3.5,108,1850,Oberdorf 9,6166,Hasle LU,46.980594635009766,8.055303573608398
3336,Luzern,4.5,108,2700,Zentralstrasse 34,6030,Ebikon,47.08300018310547,8.343791007995605
3337,Luzern,3.5,80,2700,Huenenbergstr 52,6006,Luzern,47.06468200683594,8.317817687988281
3338,Luzern,3.5,78,1780,Im Winkel 1,6244,Nebikon,47.193809509277344,7.973875522613525
3339,Luzern,1.0,11,720,Baselstrasse,6003,Luzern,47.051490783691406,8.29983139038086
3340,Luzern,3.0,95,1150,Guepfmuehle 1,6221,Rickenbach LU,47.2221565246582,8.158340454101562
3341,Luzern,5.0,173,4700,Neumattweg 24,6048,Horw,47.01625442504883,8.315799713134766
3342,Luzern,3.5,96,3250,Schaedruetistr 39,6006,Luzern,47.05699157714844,8.347030639648438
3344,Luzern,4.5,131,3730,Bellevueweg 7,6210,Sursee,47.16960144042969,8.11958122253418
3345,Luzern,4.5,101,2290,Centralstrasse 14a,6210,Sursee,47.17146682739258,8.105104446411133
3346,Luzern,4.5,121,2165,Niederschongauerstrasse 11,6288,Schongau,47.27605438232422,8.254719734191895
3348,Luzern,1.0,23,940,Bahnhofstrasse 13,6020,Emmenbruecke,47.07109451293945,8.281213760375977
3350,Luzern,4.5,110,1990,Goelpi 2,6024,Hildisrieden,,
3351,Luzern,2.5,60,3890,Haldenstrasse 5,6006,Luzern,47.05484390258789,8.313304901123047
3352,Luzern,4.5,128,2750,Burgrain 9,6248,Alberswil,47.14250183105469,7.999122142791748
3354,Luzern,2.0,55,1210,Grosshaslistrasse 9,6010,Kriens,47.0290641784668,8.277641296386719
3355,Luzern,3.5,83,1895,Feldbreite Emmen,6032,Emmen,47.07658004760742,8.290526390075684
3356,Luzern,2.5,60,1570,Feldbreite Emmen,6032,Emmen,47.07658004760742,8.290526390075684
3357,Luzern,3.5,108,1850,Oberdorf 9,6166,Hasle LU,46.980594635009766,8.055303573608398
3358,Luzern,1.0,11,720,Baselstrasse,6003,Luzern,47.051490783691406,8.29983139038086
3359,Luzern,3.0,95,1150,Guepfmuehle 1,6221,Rickenbach LU,47.2221565246582,8.158340454101562
3360,Luzern,5.0,173,4700,Neumattweg 24,6048,Horw,47.01625442504883,8.315799713134766
3363,Luzern,4.5,131,3730,Bellevueweg 7,6210,Sursee,47.16960144042969,8.11958122253418
3364,Luzern,4.5,101,2290,Centralstrasse 14a,6210,Sursee,47.17146682739258,8.105104446411133
3365,Luzern,4.5,121,2165,Niederschongauerstrasse 11,6288,Schongau,47.27605438232422,8.254719734191895
3367,Luzern,1.0,23,940,Bahnhofstrasse 13,6020,Emmenbruecke,47.07109451293945,8.281213760375977
3369,Luzern,4.5,110,1990,Goelpi 2,6024,Hildisrieden,,
3370,Luzern,2.5,60,3890,Haldenstrasse 5,6006,Luzern,47.05484390258789,8.313304901123047
3371,Luzern,4.5,128,2750,Burgrain 9,6248,Alberswil,47.14250183105469,7.999122142791748
3374,Luzern,4.5,85,1890,Muehlematt 5,6020,Emmen,47.089595794677734,8.272397994995117
3375,Luzern,4.0,90,1810,Luzernerstrasse 80,6010,Kriens,47.03569793701172,8.290942192077637
3376,Luzern,4.5,82,1290,Sagiacher 2,4915,St. Urban,47.23353576660156,7.840498924255371
3378,Luzern,2.5,42,1570,Kirchbreitestrasse 25,6033,Buchrain,47.092159271240234,8.352880477905273
3380,Luzern,2.5,70,1300,Moosstrasse 15,6033,Buchrain,47.09414291381836,8.35519027709961
3381,Luzern,3.5,75,1880,Amlehnstrasse 52,6010,Kriens,47.03692626953125,8.291248321533203
3382,Luzern,3.5,150,2250,Chruezmatt 5,6215,Beromuenster,47.21026611328125,8.195537567138672
3384,Luzern,3.0,70,1590,Bireggstrasse 13,6003,Luzern,47.04226303100586,8.304801940917969
3385,Luzern,4.0,110,2700,Habsburgerstrasse 46,6003,Luzern,47.04605484008789,8.304708480834961
3386,Luzern,3.5,60,1720,Stauffacherstrasse 8,6020,Emmenbruecke,47.0745964050293,8.288225173950195
3387,Luzern,1.5,25,1300,Bruchstrasse 58,6003,Luzern,47.04829788208008,8.301560401916504
3389,Luzern,3.5,109,2050,Laerchenweg 1,6020,Emmenbruecke,47.07173538208008,8.293551445007324
3393,Luzern,2.0,50,958,Entlebucherstrasse 31,6110,Wolhusen,47.05748748779297,8.070941925048828
3394,Luzern,4.0,70,3400,Hofstrasse 16,6006,Luzern,47.0562858581543,8.312084197998047
3395,Luzern,3.0,60,3100,Hofstrasse 16,6006,Luzern,47.0562858581543,8.312084197998047
3396,Luzern,3.5,70,1550,Unterwilrain 38,6014,Luzern,47.04982376098633,8.276134490966797
3397,Luzern,1.0,45,1210,Fluhmattstrasse 30,6004,Luzern,47.058773040771484,8.308610916137695
3398,Luzern,1.0,45,1220,Museggstrasse 25,6004,Luzern,47.05368423461914,8.304571151733398
3399,Luzern,3.5,90,1818,Centralstrasse 36,6210,Sursee,47.17025375366211,8.100374221801758
3401,Luzern,1.5,45,980,Waldhuustrasse 2,6274,Eschenbach LU,47.128902435302734,8.309810638427734
3402,Luzern,3.5,94,1870,Kantonsstrasse 21b,6207,Nottwil,47.13678741455078,8.132646560668945
3403,Luzern,4.5,120,2150,Rothornstrasse 39,6174,Soerenberg,46.82057189941406,8.036101341247559
3404,Luzern,4.5,129,3500,Niderhoelzli,6026,Rain,47.125675201416016,8.255141258239746
3405,Luzern,4.5,123,2200,Emmenmattstrasse 23a,6020,Emmenbruecke,47.06989669799805,8.288796424865723
3406,Luzern,3.5,99,2070,Mythenstrasse 12,6020,Emmenbruecke,47.075260162353516,8.279638290405273
3407,Luzern,3.5,96,2325,Fadenstrasse 30,6020,Emmenbruecke,47.06895446777344,8.279583930969238
3408,Luzern,3.0,70,1450,Geissbuehl 3,6102,Malters,47.03493118286133,8.183781623840332
3409,Luzern,1.5,20,940,Hirschmattstrasse 21,6003,Luzern,47.04764175415039,8.30754280090332
3410,Luzern,3.5,90,2035,Muehlebachweg 5,6030,Ebikon,47.07840347290039,8.336225509643555
3412,Luzern,3.5,97,1690,Laengmatt 11,6218,Ettiswil,47.1457405090332,8.020333290100098
3413,Luzern,4.5,87,1500,Murhofstrasse 7,4915,St. Urban,47.233314514160156,7.841001510620117
3414,Luzern,4.0,78,1395,Luzernerstrasse 10,6233,Bueron,47.212276458740234,8.095178604125977
3416,Luzern,3.0,75,1600,Luzernerstrasse 69,6010,Kriens,47.03659439086914,8.291474342346191
3417,Luzern,6.0,220,2700,Dorf 3,6123,Geiss,47.09132766723633,8.055723190307617
3418,Luzern,3.5,64,1610,Neuquartier 6,6010,Kriens,47.03474044799805,8.272069931030273
3421,Luzern,3.5,70,1850,Dorfstrasse 10,6404,Greppen,47.055931091308594,8.429586410522461
3422,Luzern,3.5,80,1480,Bahnstrasse 27,6242,Wauwil,47.183841705322266,8.020910263061523
3425,Luzern,3.5,110,2200,Windbueel 7,6017,Ruswil,47.08014678955078,8.132379531860352
3426,Luzern,2.5,56,900,Unterschuetzenmatt 1,6112,Doppleschwand,47.01899337768555,8.058703422546387
3427,Luzern,2.0,44,1327,Luzernerstrasse 29,6030,Ebikon,47.075523376464844,8.33139419555664
3430,Luzern,2.5,60,1690,Museggstrasse 25,6004,Luzern,47.05368423461914,8.304571151733398
3431,Luzern,1.0,45,1300,Fluhmattstrasse 30,6004,Luzern,47.058773040771484,8.308610916137695
3432,Luzern,2.5,62,1730,Mattweid 13,6204,Sempach,47.1300048828125,8.195082664489746
3433,Luzern,5.5,115,1890,Entlebucherstrasse 6,6110,Wolhusen,47.05863952636719,8.072249412536621
3434,Luzern,2.5,78,2397,Dorf 33,6018,Buttisholz,47.11330032348633,8.093610763549805
3435,Luzern,3.5,85,1800,Rothenburgstrasse 43,6020,Emmenbruecke,47.08689498901367,8.2722749710083
3436,Luzern,4.5,83,1700,Kuonimattstrasse 9,6010,Kriens,47.022945404052734,8.304430961608887
3439,Luzern,3.5,105,1800,Niffel 1,6207,Nottwil,47.12941360473633,8.111841201782227
3440,Luzern,4.5,105,1950,Schulhausstrasse 8,6022,Grosswangen,47.13219451904297,8.050105094909668
3441,Luzern,3.5,92,1910,Schmittefeld 4a,6253,Uffikon,47.21066665649414,8.022662162780762
3445,Luzern,2.5,45,1260,Muehlehofstrasse 13,6030,Ebikon,47.074378967285156,8.339059829711914
3448,Luzern,5.5,150,2800,Sonnenbuehlweg 6,6005,Luzern,,
3450,Luzern,1.0,79,1679,Rothenburgstrasse 34,6274,Eschenbach,,
3451,Luzern,6.0,180,3240,Burgerstrasse 6,6003,Luzern,47.05063247680664,8.302887916564941
3452,Luzern,3.5,91,2950,Spitzhof 4,6017,Ruswil,,
3453,Luzern,3.5,120,2850,Weingartweg 9,6205,Eich,47.153743743896484,8.16408920288086
3459,Luzern,4.5,109,1806,Geissburghalde 17,6130,Willisau,47.11738586425781,7.984316825866699
3460,Luzern,3.5,85,1950,Blumenweg 1,6110,Wolhusen,47.058353424072266,8.07522201538086
3462,Luzern,4.0,95,1990,Obernau,6012,Obernau,47.02312088012695,8.2351655960083
3464,Luzern,2.5,75,1400,Hasli 1,6026,Rain,47.12721252441406,8.259214401245117
3466,Luzern,3.5,64,1400,Rothenburg Lehnstrasse 32,6023,Rothenburg,47.09600830078125,8.277054786682129
3467,Luzern,4.5,115,2350,Muenigenstrasse 4b,6208,Oberkirch LU,47.162017822265625,8.108606338500977
3468,Luzern,4.0,90,1400,Grenzweg,6003,Luzern,47.05500411987305,8.28808307647705
3470,Luzern,2.5,48,1690,Hoellhof,6010,Kriens,47.018070220947266,8.286065101623535
3471,Luzern,4.0,75,1880,Tribschen,6005,Luzern,,
3472,Luzern,3.5,80,1550,Unterdorf,6217,Kottwil,,
3473,Luzern,4.5,120,2750,Buchrain,6033,Buchrain,47.092613220214844,8.345666885375977
3476,Luzern,3.5,70,2000,Reckenbuehlstrasse,6005,Luzern,47.04347229003906,8.30162525177002
3485,Luzern,2.5,65,1650,Ebikon,6030,Ebikon,47.07193374633789,8.346718788146973
3486,Luzern,1.5,15,850,lattestrasse 3,4806,Wikon,47.266571044921875,7.962917804718018
3490,Luzern,3.0,84,1340,Emmen,6032,Emmen,47.085350036621094,8.304226875305176
3492,Luzern,3.5,90,1940,Glasiweg,6242,Wauwil,47.1842155456543,8.019433975219727
3493,Luzern,2.0,47,1430,Bernstrasse,6003,Luzern,47.05414962768555,8.289937019348145
3496,Luzern,3.5,76,1690,Alte Poststrasse3,6206,Neuenkirch,47.101932525634766,8.201491355895996
3498,Luzern,2.5,140,2200,Grossmatte,6014,Luzern,47.048927307128906,8.261946678161621
3528,Luzern,4.5,107,2500,Kreuzbuchstrasse 99,6006,Luzern,47.0522575378418,8.346731185913086
3529,Luzern,2.5,60,1680,Maihofstrasse 39,6004,Luzern,47.06362533569336,8.310165405273438
3530,Luzern,1.0,15,425,Staffelnweg 9,6015,Luzern,47.06324005126953,8.281806945800781
3531,Uri,3.5,68,2150,Hintere Schilligmatte 2,6463,Buerglen UR,46.87845230102539,8.672783851623535
3533,Uri,3.5,77,2050,Loewengaessli,6460,Altdorf,46.882354736328125,8.643651962280273
3535,Uri,4.5,102,2100,Strickermatte,6460,Altdorf UR,,
