"id","Region","Rooms","Area","Price","Street","Zip","City"
13303,Tessin,"2.5","42","1242",Via Beltramina 10,"6900",Lugano
13304,Tessin,"4.5","85","1380",Via San Gottardo 58c,"6500",Bellinzona
13305,Tessin,"4.5","101","2390",T. A2 - Via F. Ballerini 13A,"6600",Locarno
13306,Tessin,"1.5","38","889",Via Rinaldo Simen 58,"6648",Minusio
13307,Tessin,"5.5","148","2786",Via Crocetta 12,"6962",Viganello
13308,Tessin,"1.5","34","1290",Via Rodree 8,"6900",Massagno
13309,Tessin,"4.5","106","2450",Via Greina 20,"6500",Bellinzona
13310,Tessin,"3.5","93","1950",Via San Gottardo 142,"6648",Minusio
13311,Tessin,"2.5","55","2485",Corso Elvezia 35,"6900",Lugano
13312,Tessin,"8","252","4700",Via L'Oer 12,"6864",Arzo
13313,Tessin,"4.5","96","2250",Via Monte Carmen 15,"6900",Lugano
13314,Tessin,"3.5","83","1640",Via F. Borromini 20,"6500",Bellinzona
13315,Tessin,"2.5","31","1280",Via Molinazzo 8b,"6900",Lugano
13316,Tessin,"4.5","177","2700",Via della Pace 20c,"6600",Locarno
13317,Tessin,"3","97","1720",Via del Carmagnola 36A,"6517",Arbedo
13319,Tessin,"1.5","22","995",Via Roncobello 12,"6963",Pregassona
13320,Tessin,"2.5","57","1300",Via Ligornetto 19,"6854",Stabio
13321,Tessin,"1.5","26","860",Via al Ticino 27,"6514",Sementina
13322,Tessin,"4.5","153","2200",Via del Carmagnola 36B,"6517",Arbedo
13323,Tessin,"4.5","112","2590",Via Lepori 16,"6900",Massagno
13324,Tessin,"4.5","97","1880",Via Cantonale 12A,"6942",Savosa
13325,Tessin,"4","94","1595",Via Ceresio 8A,"6900",Massagno
13326,Tessin,"4.5","115","1570",Via Sartori 11,"6512",Giubiasco
13327,Tessin,"3.5","66","1390",Piazza del Sole 7,"6500",Bellinzona
13328,Tessin,"3.5","76","1350",Via al Doyro 31,"6815",Melide
13329,Tessin,"3.5","122","2250",Via Sorengo 18,"6900",Lugano
13333,Tessin,"1.5","23","950",via Agra 9,"6917",Barbengo
13334,Tessin,"3.5","76","1550",Via Pusterla 6,"6828",Balerna
13335,Tessin,"3.5","50","1200",Via Mesolcina 9,"6533",Lumino
13336,Tessin,"2.5","65","1520",Via al Boschetto 4,"6900",Lugano
13337,Tessin,"3.5","84","1600",Via Pusterla 6,"6828",Balerna
13338,Tessin,"3.5","80","1600",Motta,"6634",Verzasca
13339,Tessin,"5.5","155","3350",Via Bellavista 1,"6949",Comano
13342,Tessin,"3.5","150","3850",Via Cureglia,"6949",Comano
13343,Tessin,"4.5","180","4350",Via Cureglia,"6949",Comano
13344,Tessin,"2.5","56","1100",Via del Tiglio 1,"6592",S. Antonino
13345,Tessin,"3.5","98","1430",Via Zorzi 2a,"6512",Giubiasco
13346,Tessin,"3.5","64","1070",Via Soldini 47,"6830",Chiasso
13347,Tessin,"4.5","107","1550",Via Gradinata Corogno 2,"6900",Massagno
13348,Tessin,"3.5","77","1550",Via Stazione 51,"6987",Caslano
13349,Tessin,"4.5","70","1850",Via Beltramina 8,"6900",Lugano
13350,Tessin,"1.5","15","700",Via Brenni 4,"6850",Mendrisio
13351,Tessin,"2.5","64","1450",Via Brenni 4,"6850",Mendrisio
13352,Tessin,"1.5","14","700",Via Brenni 4,"6850",Mendrisio
13353,Tessin,"1.5","15","750",Via Brenni 4,"6850",Mendrisio
13354,Tessin,"1.5","15","650",Via Brenni 4,"6850",Mendrisio
13355,Tessin,"1.5","13","650",Via Brenni 4,"6850",Mendrisio
13356,Tessin,"3.5","83","1710",Via Povro 9,"6900",Massagno
13357,Tessin,"3.5","72","1470",Via al Castello 4c1,"6964",Davesco-Soragno
13358,Tessin,"4.5","85","1470",Via Ponte Vecchio 6,"6807",Taverne
13359,Tessin,"3.5","123","1500",Via alla fontana 5,"6930",Bedano
13361,Tessin,"2","50","880",Piazzetta Cav.Pellanda 3,"6710",Biasca
13362,Tessin,"3.5","86","1300",Via la Monda 3,"6703",Osogna
13363,Tessin,"2.5","89","1150",Via Poeta Francesco Chiesa 15,"6833",Vacallo
13364,Tessin,"3.5","85","1250",Piazzetta Cav.Pellanda 3,"6710",Biasca
13365,Tessin,"3.5","68","1270",Via Giuseppe Lanz 20,"6850",Mendrisio
13366,Tessin,"3.5","87","1850",Via Bolghetto 10,"6877",Coldrerio
13367,Tessin,"4.5","131","2635",Via Tesserete 33,"6900",Massagno
13368,Tessin,"3.5","95","1750",Via Bolghetto 10,"6877",Coldrerio
13369,Tessin,"4.5","93","1475",Via Ghiringhelli 41,"6500",Bellinzona
13370,Tessin,"4","80","1300",Via Mulino Rosso 8,"6517",Arbedo
13371,Tessin,"4","90","1480",Via del Tiglio 3,"6592",S. Antonino
13372,Tessin,"4.5","97","1530",Via Soldini 14e,"6830",Chiasso
13373,Tessin,"3.5","68","1300",Via al Castello 4d1,"6964",Davesco-Soragno
13374,Tessin,"3.5","65","1410",Via Alfredo Pioda 26,"6600",Locarno
13375,Tessin,"2.5","54","1280",Via Canonico Ghiringhelli 57A,"6500",Bellinzona
13378,Tessin,"4.5","115","1950",Via Giuseppe Maggi 7,"6963",Pregassona
13379,Tessin,"4.5","130","2290",Via Merlina,"6900",Lugano
13380,Tessin,"4.5","130","2150",Via delle scuole 34E,"6917",Barbengo
13381,Tessin,"3.5","82","1300",Via del Tiglio 1,"6592",S. Antonino
13382,Tessin,"5.5","150","2300",Via Convento 4,"6500",Bellinzona
13383,Tessin,"5.5","175","2610",Via Monte Crenone 1,"6500",Bellinzona
13384,Tessin,"2.5","54","1110",Via Giuseppe Lanz 18,"6850",Mendrisio
13385,Tessin,"2.5","45","1070",Via Ponte Vecchio 2,"6807",Taverne
13386,Tessin,"2.5","50","1340",via Ceresio di Suvigliana,"6977",Lugano
13387,Tessin,"3.5","85","1850",Via Lugano 17,"6500",Bellinzona
13388,Tessin,"3","60","1020",Via Soldini 14g,"6830",Chiasso
13389,Tessin,"3.5","85","1850",Via Lugano 17,"6500",Bellinzona
13390,Tessin,"3","60","1020",Via Soldini 14g,"6830",Chiasso
13391,Tessin,"3","64","1300",Via Generale Arcioni 5A,"6500",Bellinzona
13392,Tessin,"4.5","110","1650",Via Luvee 11,"6855",Stabio
13393,Tessin,"2.5","65","1455",Via Industria 24,"6963",Pregassona
13394,Tessin,"3.5","95","1700",Via Cantonale 29,"6815",Melide
13395,Tessin,"2.5","48","1430",Via Lugano 17,"6500",Bellinzona
13396,Tessin,"1.5","37","1370",Via Giacomo Brentani 12/16,"6900",Lugano
13397,Tessin,"3.5","76","1575",Via al Pascolo 3B,"6612",Ascona
13398,Tessin,"3.5","77","2020",Via Pratocarasso 42A,"6500",Bellinzona
13399,Tessin,"2.5","69","1590",Via D. Fontana 8,"6900",Lugano
13400,Tessin,"2.5","51","1650",Via Massagno 32 /  Belinda,"6900",Lugano
13401,Tessin,"5.5","150","3630",Via Lepori 18,"6900",Massagno
13402,Tessin,"5.5","240","7000",strada regina,"6900",Lugano
13403,Tessin,"4.5","100","1400",Senago,"6912",Lugano
13404,Tessin,"3.5","77","1600",Via Stazione 51,"6987",Caslano
13405,Tessin,"3.5","90","1759",Via A. Fusoni 5,"6900",Lugano
13406,Tessin,"3.5","77","2020",Via Pratocarasso 42B,"6500",Bellinzona
13407,Tessin,"2.5","70","970",Via Salvioni 6a,"6500",Bellinzona
13408,Tessin,"2.5","55","1125",Via Pizzamiglio,"6833",Vacallo
13409,Tessin,"3.5","100","1600",Via ai ronchi 16,"6900",Lugano
13410,Tessin,"3.5","98","1550",Via Pizzamiglio,"6833",Vacallo
13411,Tessin,"6.5","250","5870",Via Carlo Maderno 62,"6825",Mendrisio
13412,Tessin,"4.5","115","1570",Via Sartori 11,"6512",Giubiasco
13413,Tessin,"3.5","74","1350",Piazza Grande 13,"6600",Locarno
13414,Tessin,"3.5","81","2015",Via Lugano 17,"6500",Bellinzona
13415,Tessin,"3.5","79","1500",Via Ressiga 10F,"6512",Giubiasco
13416,Tessin,"4.5","117","1840",Via F. Borromini 29,"6500",Bellinzona
13417,Tessin,"4.5","93","1600",Via Stazione 51,"6987",Caslano
13418,Tessin,"4.5","96","1970",Via Sasso Corbaro 17,"6593",Cadenazzo
13419,Tessin,"3.5","81","1738",Via Rinaldo Simen 58,"6648",Minusio
13420,Tessin,"4.5","112","2570",Via Lepori 16,"6900",Massagno
13421,Tessin,"3.5","88","1475",Via Vergio 31,"6932",Breganzona
13422,Tessin,"4","87","1290",Via Quinta 55,"6710",Biasca
13423,Tessin,"3.5","85","1100",Contrada Dei Silva 4,"6834",Morbio Inferiore
13424,Tessin,"3.5","65","1612",Via Bagutti 26,"6900",Lugano
13425,Tessin,"3.5","60","1441",Via Giuseppe Maggi 10,"6963",Pregassona
13426,Tessin,"4.5","85","1555",Via Mario Jaeggli 10,"6500",Bellinzona
13427,Tessin,"2.5","80","1730",Via D. Fontana 8,"6900",Lugano
13428,Tessin,"2.5","59","1210",Via S. Franscini 16,"6850",Mendrisio
13429,Tessin,"4.5","89","1135",Via Quinta 45,"6710",Biasca
13430,Tessin,"4.5","99","1525",Via F. Zorzi 29,"6500",Bellinzona
13431,Tessin,"3.5","75","1000",Via Vincenzo D'Alberti 10,"6830",Chiasso
13432,Tessin,"4.5","87","1140",Via Quinta 47,"6710",Biasca
13433,Tessin,"2","78","1100",Via Luvee 11,"6855",Stabio
13434,Tessin,"4.5","137","3750",Via Preluna 4,"6949",Comano
13435,Tessin,"4.5","113","2150",Via in Selva 15,"6600",Solduno
13436,Tessin,"4.5","127","1680",Via dei Gelsi 4,"6500",Bellinzona
13437,Tessin,"4.5","122","2400",via Povro 10,"6900",Massagno
13438,Tessin,"3.5","80","1900",Strada Regina 14,"6929",Gravesano
13439,Tessin,"4.5","113","1490",Via Ceresio 5,"6963",Lugano
13440,Tessin,"6.5","190","2850",Via Vincenzo Vela 17,"6834",Morbio Inferiore
13441,Tessin,"6","247","5100",Via Madonna della Salute 49,"6900",Massagno
13443,Tessin,"3.5","96","1880",via alla chiesa 4,"6500",Bellinzona
13445,Tessin,"3.5","84","1690",B. - Via F. Ballerini 15B,"6600",Locarno
13446,Tessin,"3.5","76","1500",Via S. Gottardo 119,"6596",Gordola
13447,Tessin,"2.5","65","1600",Via Molinazzo 21,"6962",Viganello
13448,Tessin,"2","1","1200",Via F. Balli 3,"6600",Locarno
13452,Tessin,"2","55","1345",Lago Zorzi 1/Via S. Caterina 1,"6600",Locarno
13453,Tessin,"1","38","920",Lago Zorzi 1/Via S. Caterina 1,"6600",Locarno
13454,Tessin,"3.5","99","1560",Via Sottobisio 19,"6828",Balerna
13455,Tessin,"2.5","70","1980",Via Gaggini da Bissone,"6900",Lugano
13456,Tessin,"4.5","108","1450",I Mundasc 2a,"6513",Monte Carasso
13459,Tessin,"4.5","113","1980",Via Gerbione 10,"6598",Tenero
13461,Tessin,"3.5","85","1650",Via Vincenzo d'Alberti 5,"6600",Locarno
13462,Tessin,"3.5","82","1965",Via P. Vecchio 21,"6982",Agno
13463,Tessin,"4.5","110","1570",Via Sartori 11A,"6512",Giubiasco
13464,Tessin,"1.5","40","700",Via San Gottardo 106A,"6648",Minusio
13465,Tessin,"2.5","84","1700",Piazza del Sole 7,"6500",Bellinzona
13466,Tessin,"2.5","66","1485",Via P. Vecchio 21,"6982",Agno
13467,Tessin,"2","40","1140",Via Monte Ceneri 74,"6593",Cadenazzo
13469,Tessin,"3.5","81","1410",Al Mai 18,"6528",Camorino
13470,Tessin,"3.5","87","1270",Via Salvioni 6b,"6500",Bellinzona
13473,Tessin,"4.5","200","12000",Via Roncone 22,"6927",Agra
13474,Tessin,"4.5","184","10000",Via Roncone 22,"6927",Agra
13475,Tessin,"2","35","1040",Via del Sole 24 / 26,"6600",Muralto
13476,Tessin,"4.5","133","2550",Via della Posta 26,"6934",Bioggio
13479,Tessin,"3.5","82","1300",Via del Tiglio 3,"6592",S. Antonino
13483,Tessin,"3.5","78","2270",Via Geretta 18,"6900",Paradiso
13484,Tessin,"3.5","119","2500",via Bolghetto 19,"6877",Coldrerio
13485,Tessin,"4.5","133","2330",Viale Stazione 21,"6500",Bellinzona
13486,Tessin,"3.5","87","1920",Via Romerio 5,"6600",Locarno
13487,Tessin,"3","80","1360",Via Guglielmo Canevascini 8,"6900",Lugano
13488,Tessin,"3.5","88","1606",Via Vergio 24,"6932",Breganzona
13489,Tessin,"3.5","82","1300",Via del Tiglio 3,"6592",S. Antonino
13493,Tessin,"3.5","78","2270",Via Geretta 18,"6900",Paradiso
13494,Tessin,"3.5","119","2500",via Bolghetto 19,"6877",Coldrerio
13495,Tessin,"4.5","133","2330",Viale Stazione 21,"6500",Bellinzona
13496,Tessin,"3.5","87","1920",Via Romerio 5,"6600",Locarno
13497,Tessin,"3","80","1360",Via Guglielmo Canevascini 8,"6900",Lugano
13498,Tessin,"3.5","88","1606",Via Vergio 24,"6932",Breganzona
13499,Tessin,"2","47","1480",Via Massagno 32 /  Belinda,"6900",Lugano
13500,Tessin,"5.5","241","12500",Via Roncone 22,"6927",Collina d'Oro
13501,Tessin,"3.5","65","1270",Via Franco Zorzi 25A,"6500",Bellinzona
13502,Tessin,"4.5","166","2600",Via dei Larici 16a,"6833",Vacallo
13503,Tessin,"4.5","123","2900",Via D. Fontana 8,"6900",Lugano
13504,Tessin,"2.5","53","1230",Piazza del Sole 7,"6500",Bellinzona
13507,Tessin,"1.5","56","970",Via Luini 1,"6830",Chiasso
13508,Tessin,"2.5","47","1560",Via Generale Guisan 6,"6900",Paradiso
13509,Tessin,"3.5","120","7300",Via Roncone 22,"6927",Collina d'Oro
13510,Tessin,"3.5","132","7800",Via Roncone 22,"6927",Collina d'Oro
13511,Tessin,"3.5","75","1320",Via F. Zorzi 29,"6500",Bellinzona
13512,Tessin,"3.5","98","1505",Via Romerio 12,"6600",Locarno
13513,Tessin,"2.5","64","1600",Via Madonna della Salute 7,"6900",Massagno
13520,Tessin,"4.5","110","1800",Via Luvee 11,"6855",Stabio
13531,Tessin,"4","76","1470",Viale Stazione 30,"6500",Bellinzona
13532,Tessin,"3.5","100","1340",Viale Attilio Tarchini 9B,"6828",Balerna
13533,Tessin,"4","94","1590",Piazza Grande 13,"6600",Locarno
13534,Tessin,"4","90","1480",Via del Tiglio 5,"6592",S. Antonino
13535,Tessin,"2","61","2170",Via Ferruccio Pelli 10,"6900",Lugano
13536,Tessin,"2","82","1490",Via della Posta 26,"6934",Bioggio
13537,Tessin,"3.5","91","2040",Via Lepori 16,"6900",Massagno
13538,Tessin,"4.5","180","7200",Via Domenico Fontana 3,"6900",Lugano
13539,Tessin,"2","50","1120",Largo L. Olgiati 73,"6512",Giubiasco
13540,Tessin,"3.5","89","2250",Via del Sole 23,"6600",Muralto
13541,Tessin,"3.5","134","2300",Viale Stefano Franscini 40,"6900",Lugano
13542,Tessin,"3.5","75","950",Corso San Gottardo 96,"6830",Chiasso
13543,Tessin,"3.5","74","1290",Via Ghiringhelli 41,"6500",Bellinzona
13545,Tessin,"3.5","130","2800",Barbengo,"6917",Barbengo
13546,Tessin,"2.5","49","1222",Via Ceresio 55,"6963",Pregassona
13547,Tessin,"10","220","3150",Contrada dei Silva,"6834",Morbio Inferiore
13548,Tessin,"4.5","113","2150",Via in Selva 15,"6600",Solduno
13549,Tessin,"2","50","1120",Largo L. Olgiati 73,"6512",Giubiasco
13550,Tessin,"3.5","89","2250",Via del Sole 23,"6600",Muralto
13551,Tessin,"3.5","134","2300",Viale Stefano Franscini 40,"6900",Lugano
13552,Tessin,"3.5","75","950",Corso San Gottardo 96,"6830",Chiasso
13553,Tessin,"3.5","74","1290",Via Ghiringhelli 41,"6500",Bellinzona
13555,Tessin,"3.5","82","1600",via Verbano 16,"6648",Minusio
13556,Tessin,"4.5","115","1370",Via dei Canova 3,"6830",Chiasso
13557,Tessin,"3.5","62","1500",Via al Gas 12,"6850",Mendrisio
13559,Tessin,"4.5","140","2200",Via Devoggio,"6822",Arogno
13560,Tessin,"3.5","80","1550",Via Giulia 18,"6855",Stabio
13561,Tessin,"3.5","100","1750",Via San Gottardo 58,"6648",Minusio
13562,Tessin,"4.5","91","1750",Via Carlo Maderno 1A,"6834",Morbio Inferiore
13563,Tessin,"6.5","300","8000",Via delle Scuole 1,"6900",Lugano
13564,Tessin,"4.5","100","1950",Via San Rocco,"6834",Morbio Inferiore
13565,Tessin,"4.5","101","1940",Via dei Gelsi 25,"6826",Riva San Vitale
13566,Tessin,"3.5","130","2800",Barbengo,"6917",Barbengo
13567,Tessin,"2.5","49","1222",Via Ceresio 55,"6963",Pregassona
13568,Tessin,"10","220","3150",Contrada dei Silva,"6834",Morbio Inferiore
13569,Tessin,"1.5","30","1055",Via dell'Indipendenza 10,"6826",Riva San Vitale
13570,Tessin,"3.5","96","1300",Via Bellinzona 8,"6833",Vacallo
13572,Tessin,"3.5","77","1150",Via Bellinzona 8,"6833",Vacallo
13573,Tessin,"3.5","96","1300",Via Bellinzona 10,"6833",Vacallo
13574,Tessin,"4.5","130","2600",Via Mattarello,"6952",Canobbio
13576,Tessin,"4.5","94","1400",Via dei Faggi 23,"6912",Pazzallo
13577,Tessin,"3.5","87","1590",Via Molinazzo 2D,"6517",Arbedo
13578,Tessin,"3.5","90","1650",Via Campo Marzio 15,"6500",Bellinzona
13579,Tessin,"3.5","132","2500",Via della Gallinazza 10,"6600",Locarno
13580,Tessin,"3.5","120","3200",via Belvedere 1,"6976",Lugano
13581,Tessin,"1.5","33","880",Corso San Gottardo 76,"6830",Chiasso
13582,Tessin,"2.5","70","1500",Via Pugnal,"6926",Collina d'Oro
13584,Tessin,"2.5","50","1520",Via alla Lanca degli Stornazzi 6B,"6600",Locarno
13585,Tessin,"4.5","105","1600",Via Ronco 2,"6883",Novazzano
13587,Tessin,"2.5","56","1850",Via Massagno 32 /  Belinda,"6900",Lugano
13588,Tessin,"3.5","101","1518",Viale C. Olgiati 20,"6512",Bellinzona
13590,Tessin,"4.5","123","1750",Via Costera,"6932",Lugano
13591,Tessin,"4.5","120","1800",Via Nosette,"6596",Gordola
13593,Tessin,"4.5","113","1490",Via Ceresio 5,"6963",Lugano
13594,Tessin,"3.5","80","1380",via Giuseppe Lanz,"6850",Mendrisio
13597,Tessin,"4.5","110","1740",Piazza Indipendenza 6,"6500",Bellinzona
13598,Tessin,"4.5","110","1720",Piazza Indipendenza 6,"6500",Bellinzona
13599,Tessin,"3.5","110","1850",Via Carlo Salvioni 2,"6500",Bellinzona
13601,Tessin,"2.5","75","1500",Via Molinazzo,"6900",Lugano
13602,Tessin,"5.5","161","2307",Via F. Borromini 29,"6500",Bellinzona
13603,Tessin,"2","54","1200",Via Ceresio 8A,"6900",Massagno
13606,Tessin,"6.5","190","2850",Via Vincenzo Vela 17,"6834",Morbio Inferiore
13607,Tessin,"2.5","66","1650",Via Massagno 32 /  Belinda,"6900",Lugano
13608,Tessin,"3.5","80","1500",Motta,"6634",Brione (Verzasca)
13609,Tessin,"4.5","147","5000",Via Coremmo,"6900",Lugano
13610,Tessin,"3.5","78","1955",Via Lischedo 1,"6802",Rivera
13611,Tessin,"2.5","52","1439",Via Lischedo 1,"6802",Rivera
13612,Tessin,"2.5","62","1320",Via Canevascini 4,"6600",Locarno
13614,Tessin,"4.5","160","2100",Via Balbio,"6834",Morbio Inferiore
13615,Tessin,"3.5","80","1380",Via Qui S'Imbarca 3,"6855",Stabio
13616,Tessin,"2.5","50","960",Corso San Gottardo 84,"6830",Chiasso
13617,Tessin,"7","170","2800",Viale Stoppa,"6830",Chiasso
13618,Tessin,"4.5","147","5000",Via Coremmo,"6900",Lugano
13619,Tessin,"3.5","91","1640",Via Monte Ceneri,"6593",Cadenazzo
13620,Tessin,"2.5","54","1255",Via Monte Ceneri,"6593",Cadenazzo
13621,Tessin,"2.5","66","1515",Via P. Vecchio 21,"6982",Agno
13622,Tessin,"2","50","1090",Via degli Albrici 3,"6830",Chiasso
13623,Tessin,"2.5","40","1250",In di Vign 10,"6705",Cresciano
13624,Tessin,"2","53","910",Via Soldini 14b,"6830",Chiasso
13625,Tessin,"3","92","1380",Via Luini 1,"6830",Chiasso
13626,Tessin,"5","150","1930",Via Alighieri 22,"6830",Chiasso
13627,Tessin,"1.5","31","1205",Via Molinazzo 8b,"6900",Lugano
13628,Tessin,"2.5","61","1190",Piazza Boffalora 2,"6830",Chiasso
13629,Tessin,"2.5","49","990",Piazza Boffalora 2,"6830",Chiasso
13630,Tessin,"3.5","90","1480",Via Rovere 11,"6932",Breganzona
13631,Tessin,"3.5","90","1650",Via Chiblee 21c,"6514",Bellinzona
13632,Tessin,"2.5","50","1020",Corso San Gottardo 84,"6830",Chiasso
13633,Tessin,"3.5","130","1700",Piazza San Domenico,"6991",Neggio
13635,Tessin,"4.5","118","2100",Via al Ticino 32F,"6514",Bellinzona
13636,Tessin,"3","50","1050",Via Lugano 6,"6710",Biasca
13638,Tessin,"2.5","93","1920",Via Carlo Maderno 62,"6825",Capolago
13639,Tessin,"6","247","5100",Via Madonna della Salute 49,"6900",Massagno
13640,Tessin,"4.5","100","1490",Via Carona 15,"6815",Melide
13641,Tessin,"2.5","60","860",Via Baldassarre Fontana 10,"6830",Chiasso
13642,Tessin,"2.5","64","1500",alla Costa,"6877",Coldrerio
13648,Tessin,"3.5","80","1620",Via Cantonale,"6818",Melano
13649,Tessin,"2.5","93","1920",Via Carlo Maderno 62,"6825",Mendrisio
13650,Tessin,"4.5","110","1400",Via Stefano Franscini,"6830",Chiasso
13653,Tessin,"3.5","96","1880",via alla chiesa 4,"6500",Bellinzona
13654,Tessin,"3.5","91","1490",Via Emilio Bossi,"6830",Chiasso
13655,Tessin,"2.5","83","1430",Corso San Gottardo,"6830",Chiasso
13657,Tessin,"3.5","70","1530",Via Bertaccio,"6900",Lugano
13658,Tessin,"3.5","82","1600",via Verbano 16,"6648",Minusio
13660,Tessin,"3.5","96","1150",Via Bellinzona 8,"6833",Vacallo
13662,Tessin,"4.5","95","1589",Via Albano 7,"6900",Massagno
13663,Tessin,"4.5","105","385000",Viale Serfontana,"6834",Morbio Inferiore
13664,Tessin,"3","60","1230",Via Bellinzona 8,"6833",Vacallo
13672,Tessin,"4.5","110","1670",Via Bellinzona 29,"6512",Giubiasco
13673,Tessin,"3","70","1250",Via Valegia 19a,"6919",Collina d'Oro
13674,Tessin,"3.5","86","1430",Via Verbano 19,"6648",Minusio
13675,Tessin,"4.5","94","1910",Via Nava 14B,"6963",Pregassona
13677,Tessin,"3","60","1100",Via Bellinzona 10,"6833",Vacallo
13678,Tessin,"3.5","83","1570",Via Monte Ceneri,"6593",Cadenazzo
13681,Tessin,"4.5","115","1370",Via dei Canova 3,"6830",Chiasso
13682,Tessin,"3.5","82","1350",Via San Gottardo 136,"6828",Balerna
13683,Tessin,"3.5","70","1190",Via San Gottardo 58C,"6500",Bellinzona
13684,Tessin,"3.5","100","1650",Via Int i Bol 20,"6702",Claro
13685,Tessin,"3.5","94","1945",Via Pedemonte 2,"6962",Viganello
13686,Tessin,"5.5","247","5100",Via Madonna della Salute,"6900",Massagno
13687,Tessin,"4","90","700",Via San Gottardo 279,"6648",Minusio
13688,Tessin,"4.5","137","3750",Via Preluna 4,"6949",Comano
13690,Tessin,"3.5","62","1500",Via al Gas 12,"6850",Mendrisio
13692,Tessin,"4.5","140","2200",Via Devoggio,"6822",Arogno
13694,Tessin,"4.5","96","1350",Via Sottobisio 12,"6828",Balerna
13696,Tessin,"2.5","57","1180",Via Lugano 2,"6500",Bellinzona
13697,Tessin,"3.5","80","1550",Via Giulia 18,"6855",Stabio
13699,Tessin,"3.5","87","990",Via Quinta 47,"6710",Biasca
13702,Tessin,"3.5","120","7300",Via Roncone 22,"6927",Agra
13704,Tessin,"3.5","110","2200",Via Tomaso Rodari 20 B,"6500",Bellinzona
13706,Tessin,"3.5","107","2200",Via Tomaso Rodari 20 B,"6500",Bellinzona
13707,Tessin,"3.5","112","2600",Riva Paradiso 28,"6900",Paradiso
13710,Tessin,"4","140","3100",via Matorell,"6926",Montagnola
13712,Tessin,"5.5","160","1950",Piazza della Comunita 5,"6912",Lugano
13713,Tessin,"4.5","149","2800",Quartiere San Simone,"6833",Vacallo
13714,Tessin,"1.5","52","1000",Al Vial dal Lisciandro 1,"6678",Giumaglio
13715,Tessin,"3.5","226","4550",Via Muraccio,"6612",Ascona
13716,Tessin,"3.5","100","1750",Via San Gottardo 58,"6648",Minusio
13717,Tessin,"3.5","90","1760",Via Antonio Fusoni 5,"6900",Lugano
13721,Tessin,"3.5","67","1205",Via Mario Jaeggli 10,"6500",Bellinzona
13722,Tessin,"3.5","90","1500",Via Bellinzona 23,"6512",Giubiasco
13723,Tessin,"3.5","122","2370",Via Muraccio,"6612",Ascona
13724,Tessin,"3.5","86","1600",Via Industrie Sud 11,"6703",Osogna
13725,Tessin,"3.5","98","1430",Via F. Zorzi 2A,"6512",Giubiasco
13726,Tessin,"4.5","91","1750",Via Carlo Maderno 1A,"6834",Morbio Inferiore
13729,Tessin,"3.5","73","1604",Via Ceresio 2,"6900",Massagno
13730,Tessin,"3.5","85","1000",Via Lugano 18,"6710",Biasca
13731,Tessin,"3.5","70","1050",Via Lugano 8,"6710",Biasca
13732,Tessin,"2.5","62","1450",Via Monte Boglia 4,"6900",Lugano
13734,Tessin,"3","65","960",Via Luigi Favre 19,"6830",Chiasso
13736,Tessin,"6.5","300","8000",Via delle Scuole 1,"6900",Lugano
13737,Tessin,"4.5","100","1950",Via San Rocco,"6834",Morbio Inferiore
13738,Tessin,"3.5","70","1350",Via Campagnola 116,"6877",Coldrerio
13739,Tessin,"3.5","95","1700",via Cantonale 29,"6815",Melide
13741,Tessin,"2","55","1100",Piazzetta Cav. Pellanda 3,"6710",Biasca
13743,Tessin,"4.5","130","1790",Via Monte Tabor 2,"6512",Giubiasco
13744,Tessin,"4","95","1050",Via San Gottardo 16,"6745",Giornico
13745,Tessin,"3","68","1525",Via Moncucchetto 19,"6900",Lugano
13746,Tessin,"4.5","120","1700",Via Luvee 11,"6855",Stabio
13747,Tessin,"3.5","70","1050",Via Lugano 16,"6710",Biasca
13748,Tessin,"4.5","101","1940",Via dei Gelsi 25,"6826",Riva San Vitale
13749,Tessin,"3.5","107","2225",Via Rovello 32 E,"6942",Savosa
13750,Tessin,"4.5","105","1470",Via Ronco 2,"6883",Novazzano
13751,Tessin,"3","90","1230",VIA CEREDA 7C,"6828",Balerna
13752,Tessin,"4.5","95","1300",Via Guglielmo Tell 14,"6830",Chiasso
13755,Tessin,"2","42","1000",Via Bellinzona 10,"6833",Vacallo
13756,Tessin,"1.5","32","800",Via Bernardino Luini 3A,"6600",Locarno
13757,Tessin,"3","66","2070",Contrada di Sassello 5,"6900",Lugano
13758,Tessin,"2.5","85","1720",Via Belvedere,"6952",Canobbio
13760,Tessin,"2","50","1340",VIA DELLE SCUOLE 17/17A,"6900",Lugano
13763,Tessin,"1.5","43","800",I Mundasc 2a,"6513",Monte Carasso
13771,Tessin,"2.5","54","1100",In di Vign 10,"6705",Cresciano
13774,Tessin,"2.5","49","1200",Via Gerbione 8,"6598",Tenero
13777,Tessin,"1","36","865",Via al Fiume 8,"6962",Viganello
13778,Tessin,"2.5","55","1200",Balestra 41b,"6595",Locarno
13780,Tessin,"3.5","81","1330",Via S. Balestra 8,"6600",Locarno
13781,Tessin,"4.5","109","1560",Via S. Balestra 8,"6600",Locarno
13782,Tessin,"3.5","73","1310",Via A. Nessi 13,"6600",Locarno
13783,Tessin,"3.5","73","1820",Via Volta 2,"6900",Lugano
13784,Tessin,"4.5","98","1900",Via Cava 5,"6855",Stabio
13785,Tessin,"2.5","54","1200",Via Cava 5,"6855",Stabio
